web-scraper-order,web-scraper-start-url,name,origin,topic,review,stay,triptype,rate
"1665328641-2512","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Hebert K","Washington DC52 contributions37 helpful votes","High Expectations Exceeded!","This property is amazing. The renovation is stunning and in keeping with the Aloha spirit. It is Hawaiian luxury at its best, from beautiful accommodations, to fantastic pool and beach areas with terrific service, to wonderful dining. The snorkeling off the resort in either direction is great. We did not want to leave and cannot wait to come back. One suggestion would be more Hawaiian traditional live music instead of the top forty / pop currently favored by their live musicians.","Date of stay: April 2021","null","ui_bubble_rating bubble_50"
"1665328641-2513","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Jeff h","Kailua-Kona, Hawaii3 contributions","Outstanding Experience","The best resort stay I have ever had! The staff and the hotel were outstanding. From check-in to check-out and everything in between, the warmth of the staff and décor was ever-present. We are very much looking forward to our next stay and in the meantime will be going to the hotel restaurants for their outstanding food and service.","Date of stay: April 2021","null","ui_bubble_rating bubble_50"
"1665328641-2514","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Olivia H","Santa Barbara3 contributions2 helpful votes","unbelievable resort!","beautiful property and location, great staff, rooms, pools, restaurants and market.  Wonderful staff. I would love to go back to this property, nothing could be done better.  Everyone bent over backwards, very good services , location convenient.","Date of stay: April 2021","null","ui_bubble_rating bubble_50"
"1665328641-2515","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Kirkland09","Kirkland, Washington8 contributions5 helpful votes","Great stay","We arrived and were warmly greeted.  The staff were wonderful for the resort itself (Ha-Bar not so much).  The guides for snorkeling were great and entertaining.  The staff on the beach were extremely on top of things. Also, the bathroom was amazing (two separate showers so each of us could shower at the same time!).","Date of stay: April 2021","null","ui_bubble_rating bubble_50"
"1665328641-2516","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Road Warrior","Boston, Massachusetts30 contributions20 helpful votes","Excellent property","Mauna Lani is a fine property in a nice location to tour the big Island. In the middle of a pandemic you felt very comfortable that the staff was taking the correct procedures for a safe stay. You can hide from other guests with this well spaced out grounds","Date of stay: April 2021","null","ui_bubble_rating bubble_50"
"1665328641-2517","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","katiebr323","Lake Oswego, Oregon1 contribution","The most magical location!","The Mauna Lani is the most gorgeous place with even more amazing people!  Every single person you encounter is there to make it a great experience!  I am so thankful to have spent the last 12 years going there!  We will be back next year like we always are!","Date of stay: March 2021","null","ui_bubble_rating bubble_50"
"1665328641-2518","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Cruiser51534268424","Park City, Utah1 contribution1 helpful vote","A remarkable Big Island getaway!","We were thrilled with the beauty and high standard of service at this incredible resort. Everything was impeccably clean and well cared for and the grounds were inviting. We had an oceanfront first floor room and it felt like we were sitting right on the beach. Just amazing! We also loved the easy access to the Fisherman's Trail and Beachside Trail which were stunning and led us to some of the best snorkeling spots we have ever seen. Just a wonderful, relaxing week at a spectacular resort with top notch employees at every turn. They have done an incredible job jumping back in at a very high level after covid.","Date of stay: April 2021","null","ui_bubble_rating bubble_50"
"1665328641-2519","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","pschefftat","Chicago, Illinois56 contributions38 helpful votes","A great hotel with some small issues","The total has come thorough a fantastic remodeling looking wonderful. Its breathtaking upon first waking in. The staff are wonderfully accommodating and always with a smile. A few nitpicks. Out side of the night table there are no outlets in the room to use which can create a logjam when charging. Also the concierges were not particularly helpful. I asked about the CanoeHouse restaurant and was told it was entirely booked the entire week and to even some waitlists were booked. I gave Niko my name to be placed on the wait list for the week and never heard back. Luckily my wife just walked up to the hostess one night and she asked and yes they had three different available times. Maybe a bit more coordination. These days the internet can be just as valuable as a concierge so they should certainly add value and be productive.","Date of stay: April 2021","null","ui_bubble_rating bubble_40"
"1665328641-2520","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","John F","Seattle, Washington51 contributions172 helpful votes","A Special Place","Like many repeat visitors to Mauna Lani, we hoped the new owners would give the property a needed refresh while keeping the features that make it truly special. There are lots of beautiful beaches in the world: what makes Mauna Lani special is the sense of place and genuine warmth of the people. It was wonderful to see Zelda and Edwin at the front desk, Binky at breakfast and so many other familiar faces from the bell desk to the tennis courts. Linking the staff and guests to the history and culture of Hawaii is Daniel Akaka. He continues to graciously share his knowledge through a variety of cultural programs. He is the glue that holds the place together. The rooms are beautiful. The facilities are lovely. During the renovation and pandemic many long time employees retired. There are minor changes you may be nostalgic for, such as the koi at the entry or sea life swimming in the ponds throughout the property. Kudos to management for getting things ready-to go from shutdown to 85% capacity with families on spring break (during a pandemic!) in a few months is a herculean task. We appreciate the hard work and looking to returning soon.","Date of stay: March 2021","null","ui_bubble_rating bubble_50"
"1665328641-2521","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Samara S","Los Angeles, California3 contributions1 helpful vote","Dream Time in Hawaii","If you are looking for personal attention and amazing staff and restaurants, look no further than the Mauna Lani Auberge Resort. Everyone there makes you feel special. The people working at the water activities are the best. They take really good care of you and ""Uncle George"" has great stories to tell you on the Historic Bike ride. Be sure to do the Canoe/Snorkeling - the people that take you out are very protective of you while you are snorkeling. The Canoe House restaurant  is some of the best food I have ever had - just everything about this resort is wonderful. Can't wait to come back!","Date of stay: April 2021","null","ui_bubble_rating bubble_50"
"1665328641-2522","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","andrew g","Portland, Oregon4 contributions3 helpful votes","Best resort experience ever...","We were checked in at a nearby hotel with San Francisco roots... after 2 nights (and 2 noisy mornings), we contacted the Mauna Lani and transferred there. We had a gorgeous room with ocean views, watched whales breaching every morning, fly fished in the beach front cove at dawn, dined by the pool, amazing anniversary dinner at the Canoe House. The staff is amazing Sanjiv (the GM) is a very, very kind man and has assembled a great team. From his reservation staff (Carly, Jennifer and Denise), his poolside staff (Jennie and Cym), Beata (Room Manager) and Carly at the front desk... everyone was kind, professional, considerate and very warm / friendly. It was by far, the best resort experience we have ever had. Thank you for everything.","Date of stay: February 2021","null","ui_bubble_rating bubble_50"
"1665328641-2523","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","laxcf269","Boulder, Colorado13 contributions16 helpful votes","tale of two ratings","So we went here for spring break and really this is two ratings. Service and Property. Now we love the Four Seasons and Rosewood resorts and have been to other Auberge properties and given the 7 day cancellation policy versus 30 days for the Four Seasons we thought to try here given Covid unknowns.

The Property is beautiful and we had a one bedroom ocean front suite for our family of three. The room and two decks were well done, remodeled and have amazing views. The pool is fantastic but the beach is average at best. This is not a beach property by any means. The gym when open is really nicely done as are the tennis courts and locations to Waimea, great hikes and places to eat out. They have rented out the gym in prime hours during the week to individuals - so do not expect to get to use the gym in the afternoon. There are running and walking trails but still something we had never seen before at a resort - especially an Auberge. We were told by an employee they did this to make extra money even though it would be a problem for all other guests. That employee also told us that if we wanted to rent any 'public' space for an hour for our family they could arrange it for a fee.

The food is far below average (sans Canoe House which is 5 star). There is one restaurant for breakfast and lunch as well as the beach shack - where the couple items off the grill are better than anything from the restaurant. For breakfast each day it suffices though.

Service is a place where this Auberge needs a lot of growing. We would rate this zero to one star at very best. One of the managers even told us they are having trouble recruiting the type of employees that will get it to the 5 star they want.

 Now a few people are just GREAT though: thank you to Carlos, Nik, George, Kai, Erma, Alex, Beata, Jayce, Manaia and Kaihulni (Beach shack). Now I would expect them to be at a Rosewood, Aman, Four Seasons or any 5 star property. For the rest of the service this correlates to an All Inclusive, Lower Cost in town Cabo Hotel. It is hard to believe that an incredible brand like Auberge attaches its name to them at current service levels. 

Normal morning this is the scene - you would see snorkels, hats and books on pool chairs at 7 am, families eating breakfast and lunch at the pool by making sandwiches and food bought from a market. Fully skipping the breakfast place or poolside service. Not something you witness normally at a five star resort with an Auberge name on it. They need to get the pace similar to other 5 star properties.

The area is amazing - some five star restaurants like Merrimans, Browns, Canoe House (on property), Napua (can walk to this), Sushi spot at Four Seasons and even a fun (terrible food but amazing view) Luau at the Mauna Kea. Would suggest doing these each night as the restaurant at the hotel is the same spot where breakfast is served and the poolside food is made. Farmers market in Waimea is so much fun as well and awesome food.

The property has the making of a 5 star hotel and resort but it is far too big to ever be a quaint luxury property like the and Aman, Four seasons or Rosewood which is just fine. We would absolutley recommend it but also let people know what to expect from a stay there rather than think this is a quaint, luxurious Auberge property they are so well know for having. With the Four Seasons down the road and a Rosewood coming to Kona in 2023 it will be interesting to see how the Mauna Lani fits into the comparisons with them and the beautiful, grand, timeless Mauna Kea.","Date of stay: March 2021","null","ui_bubble_rating bubble_30"
